 # t  V  n  m  h  a  b  J
     49.42000000    -67.97811686      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.43000000    -67.97811686      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.44000000    -67.97811686      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.45000000    -67.97811687      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.46000000    -67.97811687      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.47000000    -67.97811687      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.48000000    -67.97811687      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.49000000    -67.97811687      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.50000000    -67.97811687      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.51000000    -67.97811687      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.52000000    -67.97811687      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.53000000    -67.97811687      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.54000000    -67.97811687      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.55000000    -67.97811687      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.56000000    -67.97811687      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.57000000    -67.97811687      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.58000000    -67.97811687      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.59000000    -67.97811687      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.60000000    -67.97811687      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.61000000    -67.97811687      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.62000000    -67.97811688      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.63000000    -67.97811688      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.64000000    -67.97811688      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.65000000    -67.97811688      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.66000000    -67.97811688      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.67000000    -67.97811688      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.68000000    -67.97811688      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.69000000    -67.97811688      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.70000000    -67.97811688      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.71000000    -67.97811688      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.72000000    -67.97811688      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.73000000    -67.97811688      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.74000000    -67.97811688      0.15585644      0.01006995      0.96591398      0.54042299      0.28866632      0.00000000
     49.75000000    -67.97811688      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.76000000    -67.97811688      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.77000000    -67.97811688      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.78000000    -67.97811688      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.79000000    -67.97811689      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.80000000    -67.97811689      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.81000000    -67.97811689      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.82000000    -67.97811689      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.83000000    -67.97811689      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.84000000    -67.97811689      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.85000000    -67.97811689      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.86000000    -67.97811689      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.87000000    -67.97811689      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.88000000    -67.97811689      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.89000000    -67.97811689      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.90000000    -67.97811689      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.91000000    -67.97811689      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.92000000    -67.97811689      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.93000000    -67.97811689      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.94000000    -67.97811689      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.95000000    -67.97811689      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.96000000    -67.97811689      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.97000000    -67.97811690      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.98000000    -67.97811690      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     49.99000000    -67.97811690      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.00000000    -67.97811690      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.01000000    -67.97811690      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.02000000    -67.97811690      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.03000000    -67.97811690      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.04000000    -67.97811690      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.05000000    -67.97811690      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.06000000    -67.97811690      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.07000000    -67.97811690      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.08000000    -67.97811690      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.09000000    -67.97811690      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.10000000    -67.97811690      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.11000000    -67.97811690      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.12000000    -67.97811690      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.13000000    -67.97811690      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.14000000    -67.97811690      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.15000000    -67.97811690      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.16000000    -67.97811691      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.17000000    -67.97811691      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.18000000    -67.97811691      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.19000000    -67.97811691      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.20000000    -67.97811691      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.21000000    -67.97811691      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.22000000    -67.97811691      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.23000000    -67.97811691      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.24000000    -67.97811691      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.25000000    -67.97811691      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.26000000    -67.97811691      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.27000000    -67.97811691      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.28000000    -67.97811691      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.29000000    -67.97811691      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.30000000    -67.97811691      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.31000000    -67.97811691      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.32000000    -67.97811691      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.33000000    -67.97811691      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.34000000    -67.97811691      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.35000000    -67.97811692      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.36000000    -67.97811692      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.37000000    -67.97811692      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.38000000    -67.97811692      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.39000000    -67.97811692      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.40000000    -67.97811692      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.41000000    -67.97811692      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.42000000    -67.97811692      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.43000000    -67.97811692      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.44000000    -67.97811692      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.45000000    -67.97811692      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.46000000    -67.97811692      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.47000000    -67.97811692      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.48000000    -67.97811692      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.49000000    -67.97811692      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.50000000    -67.97811692      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.51000000    -67.97811692      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.52000000    -67.97811692      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.53000000    -67.97811692      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.54000000    -67.97811692      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.55000000    -67.97811692      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.56000000    -67.97811693      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.57000000    -67.97811693      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.58000000    -67.97811693      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.59000000    -67.97811693      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.60000000    -67.97811693      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.61000000    -67.97811693      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.62000000    -67.97811693      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.63000000    -67.97811693      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.64000000    -67.97811693      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.65000000    -67.97811693      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.66000000    -67.97811693      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.67000000    -67.97811693      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.68000000    -67.97811693      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.69000000    -67.97811693      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.70000000    -67.97811693      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.71000000    -67.97811693      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.72000000    -67.97811693      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.73000000    -67.97811693      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.74000000    -67.97811693      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.75000000    -67.97811693      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.76000000    -67.97811693      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.77000000    -67.97811694      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.78000000    -67.97811694      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.79000000    -67.97811694      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.80000000    -67.97811694      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.81000000    -67.97811694      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.82000000    -67.97811694      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.83000000    -67.97811694      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.84000000    -67.97811694      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.85000000    -67.97811694      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.86000000    -67.97811694      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.87000000    -67.97811694      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.88000000    -67.97811694      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.89000000    -67.97811694      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.90000000    -67.97811694      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.91000000    -67.97811694      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.92000000    -67.97811694      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.93000000    -67.97811694      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.94000000    -67.97811694      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.95000000    -67.97811694      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.96000000    -67.97811694      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.97000000    -67.97811694      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.98000000    -67.97811695      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     50.99000000    -67.97811695      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.00000000    -67.97811695      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.01000000    -67.97811695      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.02000000    -67.97811695      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.03000000    -67.97811695      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.04000000    -67.97811695      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.05000000    -67.97811695      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.06000000    -67.97811695      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.07000000    -67.97811695      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.08000000    -67.97811695      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.09000000    -67.97811695      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.10000000    -67.97811695      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.11000000    -67.97811695      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.12000000    -67.97811695      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.13000000    -67.97811695      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.14000000    -67.97811695      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.15000000    -67.97811695      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.16000000    -67.97811695      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.17000000    -67.97811695      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.18000000    -67.97811695      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.19000000    -67.97811695      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.20000000    -67.97811695      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.21000000    -67.97811696      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.22000000    -67.97811696      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.23000000    -67.97811696      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.24000000    -67.97811696      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.25000000    -67.97811696      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.26000000    -67.97811696      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.27000000    -67.97811696      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.28000000    -67.97811696      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.29000000    -67.97811696      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.30000000    -67.97811696      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.31000000    -67.97811696      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.32000000    -67.97811696      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.33000000    -67.97811696      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.34000000    -67.97811696      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.35000000    -67.97811696      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.36000000    -67.97811696      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.37000000    -67.97811696      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.38000000    -67.97811696      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.39000000    -67.97811696      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.40000000    -67.97811696      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.41000000    -67.97811696      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.42000000    -67.97811696      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.43000000    -67.97811696      0.15585644      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.44000000    -67.97811696      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.45000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.46000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.47000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.48000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.49000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.50000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.51000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.52000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.53000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.54000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.55000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.56000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.57000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.58000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.59000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.60000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.61000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.62000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.63000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.64000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.65000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.66000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.67000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.68000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.69000000    -67.97811697      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.70000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.71000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.72000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.73000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.74000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.75000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.76000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.77000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.78000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.79000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.80000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.81000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.82000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.83000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.84000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.85000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.86000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.87000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.88000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.89000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.90000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.91000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.92000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.93000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.94000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.95000000    -67.97811698      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.96000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.97000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.98000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     51.99000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     52.00000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     52.01000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     52.02000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     52.03000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     52.04000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     52.05000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     52.06000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     52.07000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     52.08000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     52.09000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     52.10000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     52.11000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     52.12000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     52.13000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     52.14000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     52.15000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     52.16000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     52.17000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     52.18000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     52.19000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
     52.20000000    -67.97811699      0.15585643      0.01006995      0.96591398      0.54042299      0.28866633      0.00000000
